,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,0,0,5,5,5,8,5,5,1,0
1,1,1,1,5,4,7,8,8,8,1,1
2,0,0,4,4,4,4,4,4,4,1,2
3,1,3,3,3,3,3,3,3,3,0,1
4,0,0,0,5,5,5,5,5,5,1,0
5,1,3,4,5,5,5,5,5,10,0,0
6,1,3,3,3,3,3,8,8,8,0,1
7,1,3,3,3,3,3,3,3,3,0,1
8,0,1,4,4,4,7,7,7,7,2,3
9,2,2,4,4,4,4,4,8,4,0,2
10,1,3,3,3,3,3,3,3,3,0,1
11,1,3,3,3,3,3,3,3,3,0,1
12,1,3,3,3,3,3,3,3,3,0,1
13,1,3,3,3,3,3,3,3,3,0,1
14,1,1,1,1,1,1,1,1,1,0,4
15,1,1,1,1,1,1,1,1,1,0,4
16,1,1,1,1,1,1,1,1,1,0,5
17,1,1,1,1,1,1,1,1,1,0,4
18,1,1,1,1,1,1,1,1,1,0,4
19,1,1,1,1,1,1,1,1,1,0,5
20,2,1,1,1,1,1,1,1,1,2,5
21,1,1,2,1,1,7,8,8,8,0,0
22,1,1,1,1,1,1,1,1,1,0,4
23,1,1,3,3,3,3,3,3,3,0,1
24,1,3,3,3,3,3,3,3,3,0,1
25,2,1,1,2,6,6,6,6,1,2,5
26,2,1,1,1,1,1,1,1,1,2,5
27,1,3,3,3,3,3,3,3,3,0,1
28,1,3,3,3,3,3,3,3,3,1,1
29,2,2,2,2,2,2,2,2,2,2,5
30,0,1,4,4,4,4,4,4,4,1,2
31,0,3,4,4,4,4,4,4,4,1,2
32,0,0,4,4,4,6,4,4,4,1,2
33,2,2,2,2,2,2,2,2,2,2,5
34,0,0,4,4,4,4,4,4,4,2,2
35,2,2,1,5,5,5,5,9,9,2,5
36,0,1,4,4,4,7,7,7,7,2,3
37,2,2,2,2,6,2,2,2,2,2,6
38,2,2,2,2,2,2,2,2,2,2,6
39,2,2,2,2,2,2,2,2,2,2,6
40,2,2,2,2,6,6,6,6,6,2,6
41,2,2,2,2,6,6,6,6,6,2,6
42,2,2,2,2,6,6,6,6,6,2,6
43,2,2,2,2,6,6,6,6,6,2,5
44,2,2,2,2,2,2,2,2,2,2,6
45,2,2,2,2,2,2,2,2,2,2,6
46,1,3,3,3,3,3,3,3,3,0,1
47,1,0,0,0,0,3,0,0,0,2,3
48,2,2,2,2,2,2,2,2,2,2,6
49,2,2,2,2,6,2,2,2,2,2,5
50,1,3,3,3,3,3,3,3,3,0,1
51,2,2,4,2,6,7,7,7,7,2,5
52,1,3,3,3,3,3,5,9,9,0,5
53,0,2,0,0,0,0,5,9,9,2,3
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.12065694449154393,0.10072243189962908,0.11309954788525563,0.1270954346401538,0.11182473879778701,0.10896065545168995,0.11243607689311466,0.1077972914569425,0.11118968591997076,0.147113686782988,0.09803104244617128
NMI,0.59383158026941585,0.41428637966706794,0.34692080143102033,0.47988106900825744,0.45495048199205929,0.34887799002321945,0.42635066082171519,0.47778533182635463,0.45366929881194124,1.0,0.46371573091250701
