,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,1,1,2,3,7,8,8,8,1,0
1,1,1,1,5,5,5,5,5,5,1,0
2,2,2,2,2,2,2,8,8,8,1,0
3,1,2,4,4,4,4,4,2,2,1,1
4,0,1,3,3,5,5,8,8,8,1,0
5,0,2,2,2,0,0,0,7,7,1,2
6,0,1,1,5,5,5,5,5,5,1,0
7,0,0,0,5,5,5,5,5,9,1,0
8,0,0,0,5,5,7,7,9,9,2,3
9,0,1,4,4,4,4,4,9,10,1,2
10,2,2,2,5,5,5,5,5,5,1,0
11,0,2,2,0,6,7,7,7,7,1,2
12,2,1,1,5,5,5,5,5,5,1,0
13,0,0,4,4,4,4,4,9,10,1,2
14,1,3,3,3,3,3,3,3,3,0,4
15,2,3,3,3,3,3,3,3,3,0,4
16,2,2,3,3,6,6,7,7,7,0,1
17,2,3,3,3,3,3,3,3,3,0,4
18,2,3,3,3,3,3,3,3,3,0,4
19,2,3,3,3,3,3,3,3,3,0,4
20,2,3,3,3,3,3,3,3,3,0,4
21,2,2,2,5,5,5,5,5,5,1,2
22,2,3,3,3,3,3,3,3,3,0,4
23,0,0,4,4,4,4,4,4,4,1,2
24,0,0,4,4,4,4,4,4,4,1,2
25,1,2,1,1,1,1,2,2,2,0,2
26,0,0,4,4,4,4,4,9,10,2,2
27,1,1,1,1,1,1,1,1,2,2,1
28,1,2,2,2,2,2,2,2,2,1,1
29,1,1,1,1,1,1,1,1,1,2,3
30,2,2,2,2,2,2,2,2,2,1,1
31,2,2,2,2,2,2,2,2,2,1,1
32,2,2,2,2,2,2,2,2,2,1,1
33,1,2,2,2,2,2,2,2,2,1,1
34,1,2,4,4,4,4,4,4,4,1,1
35,0,3,3,2,3,7,8,8,8,1,0
36,1,1,1,1,1,7,1,1,9,2,3
37,1,1,1,1,1,1,1,1,1,2,3
38,1,1,1,1,1,1,1,1,2,2,1
39,1,1,1,1,1,1,1,1,1,2,3
40,2,2,2,5,6,6,6,6,6,2,5
41,2,2,2,5,6,6,6,6,6,2,5
42,2,2,2,5,6,6,6,6,6,2,5
43,1,1,1,1,1,1,1,1,1,2,3
44,1,1,1,1,1,1,1,1,1,2,3
45,1,1,1,1,1,1,1,1,1,2,3
46,1,1,1,1,1,1,1,1,1,2,1
47,1,0,1,1,1,0,1,1,10,2,3
48,1,1,1,1,1,1,1,1,1,2,3
49,1,1,1,1,1,1,1,1,1,2,1
50,1,1,1,1,1,1,1,1,1,2,3
51,1,1,1,1,1,1,1,1,1,2,3
52,1,1,1,1,1,1,7,7,7,2,2
53,1,1,1,1,1,1,1,1,1,2,3
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.08686779614704217,0.07023359086223488,0.09254241481258703,0.13890489759357533,0.13361739034012282,0.13098587253610045,0.1359360631757106,0.1303430953299772,0.12286315653520022,0.16181234847768874,0.13121308483638053
NMI,0.24096735490284019,0.34197829282560466,0.38381775295292392,0.55929691797726377,0.50030189898699728,0.55024501317477159,0.59146277805963632,0.58541167029222285,0.48304544594310478,1.0,0.51405256205369976
