,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,4,4,4,4,4,4,6,0
1,0,0,4,4,4,4,8,8,6,0
2,0,1,4,4,4,4,4,4,6,0
3,2,3,4,2,6,1,6,1,2,1
4,1,1,4,4,4,4,4,4,6,0
5,2,2,2,2,2,2,2,2,2,2
6,2,1,1,1,1,1,8,8,6,0
7,2,2,2,2,2,2,8,8,2,3
8,1,3,3,3,3,3,3,3,3,4
9,0,3,4,4,0,4,4,9,2,3
10,2,3,3,5,5,5,5,9,2,3
11,2,2,2,2,2,2,2,2,2,3
12,2,2,2,2,2,2,2,2,2,3
13,2,3,3,2,2,2,2,9,2,3
14,2,2,2,2,2,2,2,9,2,3
15,2,2,2,2,2,2,2,2,2,2
16,2,2,2,2,2,2,2,2,2,2
17,2,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2
20,2,2,2,2,2,2,2,2,2,3
21,0,3,3,3,3,3,3,3,3,4
22,99,99,99,99,99,99,99,99,99,99
23,1,1,1,1,1,1,1,1,4,1
24,99,99,99,99,99,99,99,99,99,99
25,1,1,1,1,1,1,1,1,4,1
26,2,2,2,2,2,2,2,2,2,3
27,1,2,2,2,2,2,2,2,4,1
28,1,1,1,1,1,1,1,1,4,1
29,1,1,1,1,1,1,1,1,4,1
30,2,3,3,5,5,5,5,5,6,3
31,0,3,3,5,5,5,5,5,6,3
32,0,3,3,5,5,5,5,5,6,3
33,2,3,3,5,5,5,5,5,6,5
34,2,3,3,5,5,5,5,5,6,5
35,0,3,4,4,4,4,4,4,6,0
36,1,3,3,3,3,3,3,3,3,4
37,2,2,2,2,2,7,7,7,4,6
38,1,1,2,2,1,7,7,7,4,6
39,1,1,1,1,1,1,1,1,4,1
40,1,1,1,1,1,1,1,1,4,1
41,1,1,0,1,6,6,6,6,4,6
42,99,99,99,99,99,99,99,99,99,99
43,1,1,1,1,1,1,1,1,4,1
44,1,1,1,1,1,1,1,1,4,1
45,1,1,1,1,1,1,1,1,4,1
46,1,1,1,1,1,1,1,1,4,1
47,2,3,3,3,3,7,7,7,3,6
48,1,1,1,1,1,1,1,1,4,1
49,1,1,1,5,1,5,5,5,6,5
50,0,0,0,0,6,6,6,6,4,6
51,1,1,1,1,1,1,1,1,4,1
52,1,1,1,1,1,6,6,6,4,1
53,1,1,1,1,1,1,1,1,4,1
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.0924313434767588,0.08168157487605082,0.08990289846745117,0.10570523617564476,0.10753031935345722,0.11184933428882671,0.11174976174947451,0.11173986873551127,0.14539711917814638,0.10373817686736217
NMI,0.40210403846767639,0.49310431417605821,0.51526109975418288,0.66914659144979738,0.65255898683339364,0.61298200415359061,0.62983961024779711,0.66436069614101079,1.0,0.6780755848342308
