,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11
0,0,0,0,0,6,6,6,6,6,6
1,2,2,4,5,5,7,7,7,7,7
2,2,2,4,4,4,4,4,4,4,4
3,2,2,4,4,4,4,8,1,1,1
4,0,0,0,5,6,6,6,6,6,6
5,2,2,2,2,2,2,2,5,5,2
6,1,1,2,5,5,7,7,7,7,7
7,2,3,3,3,5,7,7,7,7,7
8,2,2,2,1,5,5,5,5,5,5
9,2,3,3,3,3,5,8,1,1,1
10,2,2,4,4,4,4,4,4,4,4
11,0,1,1,1,1,5,5,5,5,11
12,2,2,2,2,2,2,2,2,2,2
13,2,2,2,2,3,3,8,1,1,1
14,0,0,0,0,0,0,8,8,8,8
15,2,2,2,2,2,2,2,2,2,2
16,0,0,2,2,2,2,2,2,2,2
17,2,2,2,2,2,2,2,2,2,2
18,2,2,2,2,2,2,2,2,2,2
19,2,2,2,2,2,2,2,2,2,2
20,2,2,4,4,4,4,4,4,4,4
21,2,2,2,2,2,7,7,7,7,7
22,2,2,4,4,4,4,4,4,4,4
23,0,3,3,3,3,3,8,1,1,1
24,1,3,3,3,3,3,3,3,3,3
25,0,0,0,0,0,0,8,8,8,8
26,2,3,3,2,3,3,2,5,10,10
27,1,1,1,1,1,5,5,5,5,11
28,2,2,4,4,4,5,5,5,5,4
29,1,1,1,1,1,5,5,5,9,11
30,2,2,4,4,4,4,4,4,4,4
31,0,1,4,4,4,4,4,4,4,4
32,2,2,4,4,4,4,4,4,4,4
33,2,2,4,4,4,4,4,4,4,4
34,1,1,3,1,3,5,3,3,3,3
35,1,1,1,1,6,6,6,6,6,6
36,1,1,1,1,1,5,5,5,5,5
37,0,0,0,0,0,0,0,0,8,0
38,2,0,3,3,3,0,5,8,8,8
39,1,1,1,1,1,5,5,5,5,11
40,1,1,1,5,5,1,1,9,9,9
41,2,1,2,5,5,1,1,9,9,9
42,2,1,2,5,5,1,1,9,9,9
43,1,1,3,5,5,1,3,3,9,9
44,1,1,1,1,1,5,5,5,9,11
45,1,1,1,5,5,7,3,3,10,10
46,1,1,1,1,1,5,3,3,3,11
47,1,1,1,1,1,5,5,5,5,5
48,1,1,1,1,1,5,5,5,5,11
49,1,1,1,5,5,5,1,9,9,9
50,1,3,3,5,3,3,3,3,3,3
51,1,3,3,3,3,3,3,3,3,3
52,1,3,3,3,3,3,3,3,3,3
53,1,1,1,1,1,5,5,5,3,3
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
