,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,LPA
0,0,3,4,4,4,4,4,4,4,4,4,0,0
1,0,0,0,0,0,7,7,7,7,11,11,3,1
2,1,1,4,4,4,4,4,4,4,4,4,0,0
3,1,3,3,3,3,3,3,3,3,3,3,1,2
4,0,3,4,4,4,4,4,4,4,4,4,0,0
5,1,1,1,1,1,1,1,1,1,1,1,1,3
6,0,0,0,0,0,7,7,7,7,11,11,3,1
7,1,1,1,1,1,1,1,1,1,8,1,1,3
8,0,0,4,4,4,4,8,8,8,8,8,3,4
9,1,1,1,1,1,1,1,1,3,3,3,1,2
10,1,1,3,3,3,3,3,9,9,9,9,3,5
11,0,3,3,3,3,3,3,9,9,9,9,3,5
12,1,1,1,1,1,1,1,1,1,1,1,1,3
13,1,3,3,3,3,3,3,3,3,3,3,1,2
14,1,3,3,3,3,7,7,7,7,7,7,1,6
15,1,1,1,1,1,1,1,1,1,1,1,1,3
16,1,1,1,1,1,1,1,1,1,1,1,1,3
17,1,1,1,1,1,1,1,1,1,1,1,1,3
18,1,1,1,1,1,1,1,1,1,1,1,1,3
19,1,1,1,1,1,1,1,1,1,1,1,1,3
20,1,1,1,1,1,1,1,1,1,1,1,1,3
21,1,1,1,1,1,1,1,1,3,3,3,1,2
22,1,1,1,1,1,1,1,1,1,1,1,1,3
23,1,3,3,3,3,3,7,3,3,3,3,1,2
24,0,2,2,3,2,7,7,7,7,7,7,1,6
25,0,0,3,3,3,7,7,7,7,7,7,1,6
26,1,3,3,3,4,4,3,1,10,10,10,1,2
27,2,2,2,2,2,2,2,2,2,2,2,2,7
28,2,2,2,2,2,2,2,2,2,2,2,2,7
29,2,2,2,2,2,2,2,2,2,2,2,2,7
30,2,2,2,2,2,2,2,2,2,2,2,2,7
31,0,0,0,4,0,4,0,6,6,6,8,0,0
32,2,2,2,2,2,2,2,2,2,2,2,2,7
33,2,2,2,2,2,2,2,2,2,2,2,2,7
34,2,2,2,2,2,2,2,2,2,2,2,2,7
35,2,2,4,4,4,4,4,4,4,4,4,0,7
36,0,0,4,4,6,6,6,6,6,6,12,2,4
37,0,0,0,0,6,6,6,6,6,6,6,2,4
38,0,0,0,0,0,0,0,0,0,0,0,2,4
39,0,3,3,3,6,6,6,9,9,9,12,2,4
40,0,0,0,5,5,5,5,5,5,5,5,2,8
41,0,0,0,5,5,5,5,5,5,5,5,2,8
42,0,0,0,5,5,5,5,5,5,5,5,2,8
43,0,3,3,5,5,5,8,8,10,10,10,2,2
44,2,2,2,2,2,2,2,2,2,2,2,2,7
45,2,2,2,2,2,2,2,2,2,2,2,2,7
46,0,3,3,3,3,3,3,9,9,9,9,3,5
47,0,0,0,0,6,6,6,6,6,6,6,2,4
48,2,2,2,2,6,6,6,6,6,2,2,2,7
49,2,2,2,2,2,2,2,2,2,2,2,2,7
50,2,3,2,2,4,2,8,8,2,2,2,2,7
51,0,0,4,4,6,4,8,8,8,8,8,3,4
52,0,0,0,0,0,0,0,0,0,0,0,3,4
53,0,0,0,0,0,0,8,8,8,10,8,2,4
54,99,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.20992432661468563,0.17136686557390562,0.1771221949520101,0.19536831540818006,0.16792792072025406,0.18784938927562686,0.19080070385663914,0.1972556737602925,0.19302420201903076,0.1987473328927746,0.19843181451969968,0.23901055772980465,0.20992535894289202
NMI,0.46226602087864593,0.29793405966668113,0.47748526328294399,0.5734517071100157,0.50046114647057105,0.59348426535922916,0.60065355507898455,0.61297045872605693,0.5994839828251054,0.62424358988969053,0.6508595797806791,1.0,0.64110792532011562
