,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,4,4,4,4,4,4,2,0
1,0,0,0,5,5,5,5,5,0,1
2,0,0,4,4,4,4,4,4,2,0
3,2,2,2,2,5,7,7,7,1,2
4,0,0,4,4,4,4,4,4,2,0
5,2,2,2,2,2,2,2,2,1,3
6,1,1,1,5,5,5,5,5,0,1
7,1,3,1,5,6,5,5,5,0,1
8,1,1,1,1,1,7,8,8,3,4
9,2,2,2,2,5,7,7,7,1,2
10,2,2,2,2,5,7,7,7,1,2
11,2,2,2,2,5,7,7,7,1,2
12,2,2,2,2,2,2,2,2,1,3
13,2,2,2,2,2,2,7,7,1,2
14,2,2,2,2,2,2,2,2,1,3
15,2,2,2,2,2,2,2,2,1,3
16,2,2,2,2,2,2,2,2,1,3
17,2,2,2,2,2,2,2,2,1,3
18,2,2,2,2,2,2,2,2,1,3
19,2,2,2,2,2,2,2,2,1,3
20,2,2,2,2,2,2,2,2,1,3
21,2,2,2,2,2,2,2,2,1,3
22,2,2,2,2,2,2,2,2,1,3
23,1,3,3,3,3,3,3,3,4,5
24,0,3,3,3,3,3,3,3,4,5
25,0,0,0,0,0,0,0,0,1,4
26,0,3,3,3,3,3,3,3,4,5
27,1,1,1,1,1,1,1,1,3,6
28,1,1,1,1,1,1,1,1,3,6
29,1,1,1,1,1,1,1,1,3,6
30,1,1,1,1,5,1,6,9,3,4
31,0,0,0,0,5,5,6,9,1,4
32,0,0,0,0,6,6,6,9,1,4
33,2,2,2,2,2,2,2,2,1,3
34,1,1,1,1,1,1,1,1,3,4
35,1,1,4,4,4,4,4,4,2,6
36,1,1,1,1,1,7,8,8,3,4
37,1,1,1,1,1,1,1,1,3,4
38,1,1,1,1,1,1,1,1,3,4
39,1,1,1,1,1,1,1,1,3,6
40,2,3,3,2,6,6,6,6,4,7
41,2,3,3,5,6,6,6,6,4,7
42,2,2,2,5,6,6,6,6,4,7
43,1,3,3,3,3,3,3,3,4,5
44,1,1,1,1,1,1,1,1,3,6
45,1,1,1,1,1,1,1,1,3,6
46,1,1,1,1,1,1,1,1,3,6
47,1,1,1,1,1,1,8,8,3,4
48,1,1,1,1,1,1,1,1,3,6
49,1,1,1,1,1,1,1,1,3,4
50,2,3,3,3,3,3,3,3,4,5
51,1,1,1,1,1,1,1,1,3,6
52,1,1,1,1,1,1,1,1,4,6
53,1,1,1,1,1,1,1,1,3,6
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.09836520381903816,0.1214374564754811,0.12279439776192722,0.13018387526303285,0.12648273960713036,0.12246755795284418,0.12252074416626657,0.12372289061261113,0.1469039980867569,0.1141402953122578
NMI,0.51642393059981606,0.68138587013117979,0.77837386482186544,0.81067510381457664,0.71232126389265871,0.73068024739020432,0.73098412716449679,0.7628553457259708,1.0,0.70029035241199711
