,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,0,4,5,5,5,5,5,1,0
1,99,99,99,99,99,99,99,99,99,99
2,1,1,1,5,5,5,5,5,1,0
3,1,1,1,1,1,1,1,1,4,1
4,1,1,1,5,5,5,5,5,1,0
5,0,0,3,3,4,4,4,4,3,2
6,2,2,2,2,2,2,2,2,3,2
7,2,2,2,2,2,2,2,2,3,3
8,2,2,2,2,2,2,2,2,3,3
9,2,2,2,2,2,2,2,2,3,3
10,2,2,2,2,2,2,2,2,3,2
11,0,3,3,0,0,0,8,8,4,0
12,2,2,2,2,2,2,2,2,3,3
13,0,3,2,3,6,6,6,6,2,0
14,0,0,3,3,4,4,4,4,3,2
15,2,2,2,2,2,2,2,2,3,2
16,2,2,2,2,2,2,2,2,3,3
17,2,2,2,2,2,2,2,2,3,3
18,2,2,2,2,2,2,2,2,3,3
19,2,2,2,2,2,2,2,2,3,3
20,2,2,4,4,3,3,3,3,3,3
21,2,2,2,2,2,2,2,2,3,3
22,2,3,4,4,3,3,3,9,3,4
23,0,3,3,3,4,4,4,4,3,2
24,1,1,1,1,1,1,1,1,4,1
25,1,1,1,1,1,1,1,1,4,1
26,0,3,3,3,6,6,6,6,2,0
27,1,1,1,1,1,1,1,1,4,4
28,2,3,4,4,3,3,3,3,3,3
29,1,3,3,3,4,4,4,1,4,4
30,2,2,4,4,3,3,3,3,3,5
31,2,3,4,4,3,3,3,3,3,5
32,2,3,4,4,3,3,3,3,3,5
33,2,3,4,4,3,3,3,3,3,5
34,2,2,4,4,3,3,7,7,3,4
35,0,0,3,5,5,5,5,5,1,2
36,1,1,1,1,1,1,1,1,4,1
37,1,1,1,1,1,1,1,1,4,1
38,1,1,1,1,1,1,1,1,4,4
39,1,1,1,1,1,7,7,7,4,4
40,1,1,1,1,1,1,1,1,4,1
41,1,1,1,1,1,1,1,1,4,1
42,1,1,1,1,1,1,1,1,4,1
43,2,2,0,4,5,7,8,8,4,0
44,1,1,1,1,1,1,1,1,4,1
45,1,1,1,3,6,6,6,6,2,4
46,1,1,3,1,1,1,8,1,4,4
47,1,1,1,1,1,1,1,1,4,1
48,1,1,1,1,1,1,1,1,4,4
49,1,1,1,1,1,1,1,1,4,1
50,1,1,1,1,1,1,1,1,4,4
51,1,3,3,3,6,6,6,6,2,4
52,1,1,1,1,4,7,7,1,4,4
53,1,1,1,1,1,1,1,1,4,1
54,1,1,1,1,1,7,8,8,4,0
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.10870420098461672,0.09054958632433295,0.09553153027095823,0.11755657439507099,0.11459694685521651,0.10854076475775372,0.10361360711325408,0.10679511929989237,0.12254817842634216,0.06906057372843905
NMI,0.5552018297612521,0.50133244599465732,0.46254685892398861,0.6929947244835718,0.73173301270512392,0.75136479032863535,0.71391953318563262,0.75791226211923313,1.0,0.50866324070776781
