,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,0,1,5,5,5,5,5,5,0,0
1,0,0,2,4,6,6,6,9,9,2,1
2,1,1,1,5,5,5,5,5,5,0,0
3,1,1,4,4,4,4,1,1,1,2,2
4,0,0,4,5,5,5,5,5,5,0,0
5,1,1,1,1,1,1,1,1,1,2,3
6,1,1,1,1,6,6,6,9,9,2,1
7,0,1,1,1,6,6,6,6,6,2,1
8,0,2,0,0,6,6,6,6,6,1,1
9,1,2,4,1,1,1,1,1,1,2,2
10,1,1,1,1,1,1,1,1,1,2,3
11,2,2,2,2,2,2,2,2,10,1,4
12,1,1,1,1,1,1,1,1,1,2,3
13,1,1,1,1,1,1,1,1,1,2,2
14,1,1,1,1,1,1,1,1,1,2,2
15,1,1,1,1,1,1,1,1,1,2,2
16,1,1,1,1,1,1,1,1,1,2,3
17,1,1,1,1,1,1,1,1,1,2,3
18,1,1,1,1,1,1,1,1,1,2,3
19,1,1,1,1,1,1,1,1,1,2,3
20,1,1,1,1,1,1,1,1,1,2,3
21,1,1,1,1,1,1,1,1,1,2,3
22,1,1,1,1,1,1,1,1,1,2,3
23,2,2,4,4,4,4,4,8,8,2,2
24,1,2,4,4,4,4,4,4,4,2,2
25,1,1,4,4,4,4,4,4,4,2,2
26,1,2,4,4,4,4,8,8,8,2,2
27,2,2,2,2,2,7,2,2,10,1,4
28,2,3,3,3,3,3,3,3,3,0,5
29,2,3,3,3,3,3,3,3,3,0,5
30,2,3,3,3,3,3,3,3,3,0,5
31,2,3,3,3,3,3,3,3,3,0,6
32,2,3,3,3,3,3,3,3,3,0,6
33,2,3,3,3,3,3,3,3,3,0,6
34,2,3,3,3,3,3,3,3,3,0,6
35,1,1,1,5,5,5,5,5,5,0,0
36,2,2,2,2,6,6,6,6,6,1,1
37,0,0,0,0,0,2,2,2,2,1,4
38,2,2,2,2,2,7,2,7,2,1,4
39,2,2,2,2,2,7,7,7,2,1,4
40,1,2,2,2,2,7,7,7,7,1,7
41,2,2,2,2,2,7,7,7,7,1,7
42,1,2,2,2,2,7,7,7,7,1,7
43,2,2,4,4,4,4,4,4,4,2,2
44,2,2,2,2,2,2,2,2,2,1,4
45,2,2,4,4,4,4,8,8,8,2,2
46,1,1,1,1,1,1,1,1,1,2,4
47,2,2,2,2,2,2,2,2,2,1,4
48,2,2,2,2,2,2,2,2,10,1,4
49,2,3,3,3,3,3,3,3,3,0,5
50,1,1,4,4,4,4,8,8,8,2,2
51,0,0,2,4,4,4,4,4,4,1,4
52,0,0,0,5,5,2,4,4,10,1,4
53,2,1,2,2,2,7,7,7,4,1,4
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.08999855973307172,0.10149808599675714,0.12944494292527195,0.1411982470853395,0.1437478477282739,0.13789939317308245,0.1298987520245405,0.13060894197383954,0.12509315158687676,0.15600831711692908,0.11773487576542194
NMI,0.24273748115951183,0.45681178154139268,0.6170340869375025,0.71847041339729456,0.64531261316417143,0.66387786747478306,0.64007419273816579,0.65258973764895045,0.63921463727301175,1.0,0.64600585369971519
