,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Louvain,LPA
0,1,1,1,1,1,1,8,0,0
1,1,1,1,1,1,1,1,0,1
2,1,1,1,1,1,1,1,0,1
3,1,1,1,1,1,1,1,1,2
4,1,1,1,1,1,1,8,0,0
5,1,1,1,1,1,1,1,0,3
6,1,1,1,1,1,1,1,0,1
7,1,1,1,1,1,1,1,0,3
8,1,1,1,1,1,1,1,0,4
9,1,1,1,1,1,1,1,0,1
10,1,1,1,1,1,1,1,0,3
11,1,1,1,1,1,1,1,0,1
12,1,1,1,1,1,1,1,0,3
13,1,1,1,1,1,1,1,0,1
14,1,1,1,1,1,1,1,0,1
15,1,1,1,1,1,1,1,0,1
16,1,1,1,1,1,1,1,0,3
17,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,1,0,1
21,1,1,1,1,1,1,1,0,3
22,1,1,1,1,1,1,1,0,3
23,2,2,2,2,2,2,2,2,5
24,0,0,4,4,4,7,7,2,6
25,1,1,4,4,1,7,7,0,6
26,0,0,4,4,4,4,4,2,6
27,2,3,3,3,3,3,3,1,2
28,2,3,3,3,3,3,3,1,2
29,2,2,2,2,2,2,2,2,5
30,1,3,3,3,3,3,3,1,7
31,0,3,3,3,3,3,3,1,7
32,0,3,3,3,3,3,3,1,7
33,0,3,3,3,3,3,3,1,7
34,2,3,3,3,3,3,3,2,4
35,1,1,1,1,6,1,8,0,0
36,2,2,2,2,2,2,2,2,4
37,0,0,0,0,6,6,6,2,4
38,2,2,2,2,2,2,2,2,4
39,2,2,2,2,2,2,2,2,5
40,2,2,4,5,5,5,5,2,8
41,1,1,4,5,5,5,5,2,8
42,1,1,4,5,5,5,5,2,8
43,0,0,4,4,4,4,4,2,6
44,2,2,2,2,2,2,2,2,5
45,2,2,2,2,2,2,2,2,5
46,2,2,2,2,2,2,2,2,5
47,2,2,2,2,2,2,2,2,5
48,2,2,2,2,2,2,2,2,5
49,2,2,2,2,2,2,2,2,5
50,2,2,2,2,2,2,2,2,5
51,2,2,2,2,2,2,2,2,4
52,1,1,1,1,6,1,1,0,4
53,2,2,2,2,2,2,2,2,5
54,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99
Modularity,0.12980522349751208,0.13290677464840545,0.14303467980324847,0.14390763134284404,0.14003929893449796,0.14266178579202404,0.13398053279830457,0.1665060377549249,0.07797779398071455
NMI,0.5282829309682594,0.67655661362740571,0.70620789268458339,0.69328701849503371,0.68514744165318697,0.69425991837759282,0.65876084572141014,1.0,0.60760852579211277
