,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,LPA
0,0,0,0,5,5,5,5,5,5,2,0
1,1,0,4,4,4,4,8,8,8,2,1
2,0,0,4,4,4,4,4,8,4,2,2
3,1,1,1,1,1,1,1,1,1,1,3
4,0,0,0,5,5,5,5,5,5,2,0
5,0,0,4,5,5,5,5,8,8,1,0
6,1,1,1,1,1,1,8,8,8,1,1
7,1,1,1,1,1,1,1,1,1,1,3
8,0,3,3,4,4,7,7,7,7,3,4
9,2,2,4,2,0,0,4,8,2,2,2
10,1,1,1,1,1,1,1,1,1,1,3
11,1,1,1,1,1,1,1,1,1,1,1
12,1,1,1,1,1,1,1,1,1,1,1
13,1,1,1,1,1,1,1,1,1,1,1
14,1,3,3,3,3,3,3,3,3,0,5
15,1,3,3,3,3,3,3,3,3,0,5
16,1,3,3,3,3,3,3,3,3,0,1
17,1,3,3,3,3,3,3,3,3,0,5
18,1,3,3,3,3,3,3,3,3,0,5
19,1,3,3,3,3,3,3,3,3,0,1
20,1,3,3,3,3,3,3,3,3,0,6
21,1,3,3,5,5,5,8,8,8,1,0
22,1,3,3,3,3,3,3,3,3,0,5
23,1,3,1,1,1,1,1,1,1,1,1
24,1,1,1,1,1,1,1,1,1,1,3
25,2,2,2,2,6,6,6,6,2,3,6
26,2,3,3,3,6,6,6,6,3,3,6
27,1,1,1,1,1,1,1,1,1,1,3
28,1,1,1,1,1,1,1,1,1,1,6
29,2,2,2,2,2,2,2,2,2,3,6
30,0,0,4,4,4,4,4,4,4,2,2
31,0,0,4,4,4,4,4,4,4,2,2
32,0,0,4,4,4,4,4,4,10,2,2
33,2,2,2,2,2,2,2,2,2,3,6
34,1,0,4,4,4,4,4,4,4,3,2
35,2,2,4,5,5,5,5,9,9,3,6
36,0,3,4,4,4,7,7,7,7,3,4
37,2,2,2,2,2,2,2,2,2,3,7
38,2,2,2,2,2,2,2,2,2,3,7
39,2,2,2,2,2,2,2,2,2,3,7
40,2,2,2,2,6,6,6,6,6,3,7
41,0,2,2,2,6,6,6,6,6,3,7
42,2,2,2,2,6,6,6,6,6,3,7
43,2,2,2,2,6,6,6,6,6,3,6
44,2,2,2,2,2,2,2,2,2,3,7
45,2,2,2,2,2,2,2,2,2,3,7
46,1,1,1,1,1,1,1,1,1,1,3
47,0,0,4,5,5,5,5,9,9,3,0
48,2,2,2,2,2,2,2,2,2,3,7
49,2,2,2,2,2,2,2,2,2,3,6
50,1,1,1,1,1,1,1,1,1,1,3
51,2,2,2,2,6,6,7,7,7,3,6
52,1,1,1,5,5,5,5,9,9,1,6
53,2,2,2,2,2,2,5,9,9,3,0
54,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.11476408869634476,0.13425689896036563,0.1372210640701075,0.13910111831862088,0.12790767678427137,0.12913765085243753,0.12675400820923527,0.11721048473922115,0.11539909127350548,0.15865241691603857,0.09378574431158584
NMI,0.51926776154400578,0.63973425611250678,0.68729005867866899,0.6534133528650945,0.68659282155629175,0.70197384771345472,0.6652602734160098,0.69163185268446647,0.63788221037371373,1.0,0.51730551701237482
