,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,5,5,5,5,5,5,5,0,0
1,0,0,0,4,4,4,4,4,4,4,1,1
2,0,3,3,3,3,3,3,5,5,5,0,2
3,2,3,3,3,3,7,7,7,7,7,0,2
4,0,0,4,5,5,5,5,5,5,5,0,0
5,2,2,4,2,2,2,2,2,2,2,2,3
6,0,3,0,4,4,4,4,4,4,4,1,1
7,0,3,4,4,4,4,4,4,4,4,1,1
8,0,3,0,4,4,4,4,4,10,10,4,4
9,0,0,3,3,3,7,7,7,7,7,0,2
10,2,2,4,2,6,2,2,2,2,2,2,3
11,2,2,1,2,2,2,2,2,2,2,2,5
12,2,2,4,2,2,2,2,2,2,2,2,3
13,2,2,3,3,3,7,7,7,7,7,0,2
14,0,0,1,1,4,4,8,8,8,8,3,6
15,2,2,2,2,2,2,2,9,6,11,2,3
16,2,2,1,2,2,2,1,1,1,1,2,3
17,2,2,2,2,2,2,2,9,6,11,2,3
18,2,2,2,2,2,2,2,9,6,11,2,3
19,2,2,2,2,2,2,2,9,6,2,2,3
20,2,2,2,2,2,2,2,9,6,11,2,3
21,2,2,2,2,2,2,2,2,2,2,2,3
22,2,2,2,2,2,2,2,9,6,11,2,3
23,0,0,3,3,3,7,7,7,7,7,0,2
24,2,2,4,4,4,4,8,8,8,8,3,6
25,0,0,4,0,4,4,8,8,8,8,3,6
26,0,3,3,3,3,3,3,9,7,11,2,2
27,2,1,1,1,1,1,1,2,2,2,2,5
28,1,1,1,1,1,1,1,1,1,1,2,5
29,1,1,1,1,1,1,1,1,1,1,4,5
30,0,3,3,3,3,3,3,3,3,3,0,2
31,1,3,3,4,3,3,3,3,3,3,3,7
32,0,3,3,4,3,3,3,3,3,3,3,7
33,1,3,4,4,6,3,3,3,3,3,3,7
34,1,1,1,1,1,1,1,1,1,1,4,4
35,0,0,4,5,5,5,5,5,5,5,0,0
36,1,1,1,1,1,1,1,1,10,10,4,4
37,0,3,3,3,3,6,6,4,6,6,4,4
38,1,1,1,1,1,1,1,1,1,1,4,4
39,1,1,1,1,1,1,1,1,1,1,4,5
40,1,2,4,4,6,6,6,6,9,9,3,8
41,2,2,4,0,6,6,6,6,9,9,3,8
42,2,2,4,4,6,6,6,6,9,9,3,8
43,1,1,4,4,6,6,6,6,9,9,3,8
44,1,1,1,1,6,6,6,1,1,1,4,8
45,1,1,1,1,1,1,1,1,1,1,4,4
46,1,1,1,1,1,1,1,1,1,1,4,5
47,0,3,3,0,3,6,6,6,9,6,4,4
48,1,1,1,1,1,1,1,1,1,1,4,5
49,1,1,1,1,1,1,1,1,1,1,4,5
50,1,3,3,4,3,3,3,3,3,3,3,7
51,1,1,1,1,1,1,1,1,1,1,4,5
52,1,1,1,1,1,1,1,1,1,1,4,5
53,1,1,1,1,1,1,1,1,1,1,4,5
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.1164060251307031,0.1022983560943329,0.10801910011023388,0.12645305047119182,0.13644644864026523,0.14734186745410752,0.1488429238160087,0.1350865029042924,0.12990965141617924,0.13695337163028226,0.16541748312391713,0.1296443877246296
NMI,0.40080136990606774,0.41025862713758687,0.43330456814661261,0.63505644205188683,0.55978546627110415,0.63385695460474722,0.65271712489307387,0.70092067717972206,0.66797815008237016,0.73770908307456318,1.0,0.72642154733349817
