,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,1,1,1,3,6,6,6,6,6,6,3,0
1,0,3,3,3,6,6,6,6,10,11,3,0
2,2,3,3,2,2,2,2,2,2,2,2,1
3,2,2,2,2,2,2,2,2,10,11,2,2
4,0,3,3,3,6,6,6,6,6,6,3,0
5,0,0,4,4,4,4,4,4,4,4,2,3
6,0,1,1,3,6,6,6,6,6,11,3,0
7,0,0,4,4,4,7,7,7,7,7,5,4
8,0,0,4,4,4,7,7,7,7,7,5,4
9,2,2,2,2,2,2,4,9,9,9,2,2
10,2,2,4,4,4,4,4,4,4,4,2,2
11,0,0,4,4,4,4,4,4,4,4,2,3
12,2,1,4,4,4,4,4,4,4,4,2,3
13,2,2,2,2,4,4,4,4,4,4,2,2
14,1,3,3,3,3,3,3,3,3,3,0,5
15,1,3,3,3,3,3,3,3,3,3,0,5
16,0,0,0,0,0,0,8,8,8,8,0,6
17,1,3,3,3,3,3,3,3,3,3,0,5
18,1,3,3,3,3,3,3,3,3,3,0,5
19,0,0,0,0,0,0,0,0,0,10,0,6
20,1,3,3,3,3,3,3,3,3,10,0,5
21,1,1,4,4,4,4,4,4,4,4,2,3
22,99,99,99,99,99,99,99,99,99,99,99,99
23,2,2,2,2,6,6,6,9,9,9,2,2
24,2,2,2,2,2,6,6,9,9,9,2,2
25,2,2,2,2,2,2,2,9,10,11,2,2
26,1,3,3,3,3,3,3,3,3,3,0,5
27,1,1,1,1,1,1,1,1,1,1,4,7
28,1,1,1,1,1,1,1,1,1,1,4,7
29,1,1,1,1,1,1,1,1,1,1,4,7
30,2,2,2,2,2,2,2,2,2,2,2,1
31,2,2,2,2,2,2,2,2,2,2,2,1
32,2,2,2,2,2,2,2,2,2,2,2,1
33,1,1,1,1,1,1,1,1,1,1,4,7
34,1,1,1,1,1,1,1,1,1,1,4,7
35,0,3,1,3,6,6,6,6,6,6,3,0
36,2,2,2,5,5,7,7,7,7,7,5,4
37,2,2,2,5,5,5,5,5,5,5,5,8
38,1,1,1,1,1,1,1,1,1,1,4,7
39,2,2,2,5,5,5,5,5,5,5,5,8
40,1,1,1,1,1,1,1,1,1,1,4,6
41,0,0,0,0,0,0,0,0,0,0,4,6
42,0,0,0,0,0,0,0,0,0,0,4,6
43,0,1,0,1,6,6,6,9,9,6,4,6
44,2,2,2,5,5,5,5,5,5,5,5,8
45,2,2,2,5,5,5,5,5,5,5,5,8
46,1,1,1,1,1,1,8,8,8,8,2,2
47,2,2,2,5,5,5,5,5,5,5,5,8
48,1,1,1,1,1,1,1,1,1,1,4,7
49,1,1,1,1,1,1,1,1,1,1,4,7
50,0,0,0,0,0,0,8,8,9,10,0,5
51,1,1,1,1,1,1,1,1,1,1,4,2
52,0,0,0,0,0,0,0,0,9,8,2,6
53,1,1,1,1,1,1,1,1,1,1,4,7
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.1141782196467235,0.13296679766951286,0.15572519340662344,0.23273798904592818,0.22322212512194445,0.21541094426628277,0.21582440488735533,0.21860941111152582,0.20918756090324714,0.2031147081610579,0.25672822616526025,0.21220998934808405
NMI,0.35374524485415099,0.44564492899380831,0.50249043218702294,0.68774028284804822,0.67648678487629554,0.69040450091401184,0.70987709834062829,0.73934554815086362,0.71107102678644984,0.73240394989455948,1.0,0.74256531036664819
