,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,4,4,4,4,4,4,4,0,0
1,0,0,0,0,6,7,7,7,7,7,1,1
2,0,3,4,4,4,4,4,4,4,4,0,0
3,1,3,3,3,3,3,8,8,8,8,3,2
4,0,0,4,4,4,4,4,4,4,4,0,0
5,1,1,1,1,1,1,1,1,1,1,2,3
6,2,2,2,2,6,7,7,7,7,7,1,1
7,0,2,2,2,6,7,7,7,7,7,1,1
8,0,0,0,0,6,6,6,6,6,6,4,3
9,0,3,3,5,5,7,8,8,8,8,3,4
10,1,1,1,1,1,7,8,8,8,8,3,5
11,1,1,1,1,1,1,1,1,1,1,2,5
12,1,1,1,1,1,1,1,1,1,1,2,5
13,1,3,3,1,5,5,8,8,8,8,3,6
14,1,1,1,1,1,1,1,9,9,9,2,4
15,1,1,1,1,1,1,1,1,1,1,2,5
16,1,1,1,1,1,1,1,1,1,1,2,5
17,1,1,1,1,1,1,1,1,1,1,2,5
18,1,1,1,1,1,1,1,1,1,1,2,5
19,1,1,1,1,1,1,1,1,1,1,2,5
20,1,1,1,1,1,1,1,1,1,1,2,5
21,1,1,1,1,1,1,1,1,1,1,2,5
22,1,1,1,1,1,1,1,1,1,1,2,5
23,0,3,3,5,5,7,8,8,8,8,3,4
24,2,3,3,5,5,5,5,5,5,5,3,6
25,0,0,0,5,5,5,5,9,9,9,3,4
26,2,3,3,5,5,5,5,5,5,5,3,6
27,2,2,2,2,2,2,2,1,1,11,4,2
28,2,2,2,3,3,3,3,3,3,11,4,2
29,2,2,2,2,2,2,2,5,5,11,4,2
30,2,3,3,3,3,3,3,3,3,3,3,7
31,2,3,3,3,3,3,3,3,3,3,3,7
32,2,3,3,3,3,3,3,3,3,3,3,7
33,2,3,3,3,3,3,3,3,3,3,3,7
34,2,2,2,2,2,2,2,5,5,11,4,3
35,0,3,4,4,4,4,4,4,4,4,0,0
36,0,0,0,0,6,6,6,6,6,6,4,3
37,0,0,0,0,0,6,6,0,10,10,4,3
38,0,0,0,0,0,0,0,9,0,0,4,3
39,2,2,2,2,2,2,2,2,5,11,4,3
40,2,2,2,2,2,2,2,2,2,2,4,8
41,2,2,2,2,6,2,2,2,2,2,4,8
42,2,2,2,2,6,2,2,2,2,2,4,8
43,2,3,2,5,5,5,5,5,5,5,3,6
44,2,2,2,2,2,2,2,5,5,11,4,2
45,0,0,0,0,0,0,0,9,9,9,4,3
46,2,2,2,2,2,2,2,5,5,11,4,2
47,0,3,0,0,6,6,6,6,10,10,4,3
48,2,2,2,2,2,2,2,5,5,11,4,3
49,2,2,2,2,2,2,2,5,5,11,4,2
50,2,2,2,2,2,2,2,5,5,11,4,2
51,2,2,2,2,2,2,5,5,5,11,4,2
52,2,2,2,2,2,2,4,5,5,11,0,2
53,2,2,2,2,2,2,2,5,5,11,4,2
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.12049443290726172,0.11585277030865815,0.12975672404309185,0.1267504830794486,0.13334896089810946,0.14313669855533326,0.14042462107180548,0.1256523927481435,0.12688852431822883,0.12192977171808196,0.15254747131196975,0.10617828835328635
NMI,0.41624155624646936,0.58434509452826566,0.67944065815248866,0.67205143219824381,0.70980547572323505,0.74629838319632313,0.78269876252530546,0.60700310749687236,0.60867521863623431,0.72808470768045419,1.0,0.66593913645651925
