,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,4,4,4,4,4,4,2,0
1,0,2,0,0,0,7,8,8,2,1
2,1,1,4,4,4,4,4,4,2,0
3,2,3,3,3,3,3,3,3,1,2
4,1,1,1,1,1,1,1,1,0,1
5,1,1,1,1,1,1,1,1,0,3
6,1,1,1,1,1,1,1,1,0,3
7,1,1,1,1,1,1,1,1,0,3
8,1,1,1,1,1,1,1,1,0,4
9,2,3,3,3,3,3,3,3,1,2
10,1,1,1,1,1,1,1,1,0,3
11,1,1,1,1,1,1,1,1,0,3
12,1,1,1,1,1,1,1,1,0,3
13,1,1,1,1,1,1,1,1,0,3
14,1,1,1,1,1,1,1,1,0,3
15,1,1,1,1,1,1,1,1,0,3
16,1,1,1,1,1,1,1,1,0,3
17,1,1,1,1,1,1,1,1,0,3
18,1,1,1,1,1,1,1,1,0,3
19,1,1,1,1,1,1,1,1,0,3
20,1,1,1,1,1,1,1,1,0,3
21,1,1,1,1,1,1,1,1,0,3
22,1,1,1,1,1,1,1,1,0,3
23,2,3,3,3,3,3,3,3,1,2
24,1,1,1,1,1,1,1,1,0,4
25,0,0,0,0,6,6,6,6,2,5
26,0,0,0,0,0,7,8,8,0,1
27,1,1,1,1,1,1,1,1,0,4
28,1,1,1,1,1,1,1,1,0,4
29,2,2,2,5,5,5,5,5,2,5
30,0,3,3,4,3,4,4,4,2,2
31,2,3,3,3,3,3,3,3,1,2
32,2,3,3,3,3,3,3,3,1,2
33,0,2,2,3,6,6,6,6,2,5
34,2,2,2,5,5,5,5,5,2,5
35,0,2,2,5,6,6,6,6,2,5
36,1,1,1,1,1,1,1,1,0,4
37,0,0,0,0,0,0,0,0,2,1
38,2,2,4,2,2,2,2,2,2,6
39,2,2,4,2,2,2,2,2,2,6
40,2,2,4,2,2,2,2,2,2,6
41,2,2,4,2,2,2,2,2,2,6
42,2,2,4,2,2,2,2,2,2,6
43,2,2,2,5,5,5,5,5,2,5
44,2,2,2,5,6,6,6,6,2,5
45,2,2,4,2,5,7,7,7,2,7
46,2,2,2,5,5,5,5,5,2,5
47,2,0,4,4,0,7,7,7,2,7
48,2,2,2,5,5,5,5,5,2,5
49,2,2,2,5,2,2,6,6,2,5
50,1,1,1,1,1,1,1,1,2,4
51,2,2,2,5,5,5,5,9,2,5
52,0,0,4,4,4,4,4,4,2,0
53,1,1,1,1,1,1,1,1,2,4
54,0,0,0,0,0,0,0,0,2,1
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1298030819529829,0.14822478284159543,0.1484647583602746,0.14329603824800985,0.14001409850710284,0.13684186122618022,0.13619977216543538,0.13362064101381022,0.1773313214169049,0.12856795731671805
NMI,0.47976802599355906,0.59621100503215396,0.61437480305714876,0.58729763299326532,0.56995609079935639,0.59871634776458149,0.60178757329245669,0.59377800574424622,1.0,0.56013303580272067
