,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Louvain,
0,1,3,3,3,3,3,3,3,3,0,
1,1,3,3,3,3,7,7,7,7,0,
2,1,3,3,3,3,3,3,3,3,0,
3,2,2,2,5,5,5,5,5,5,1,
4,2,3,3,3,3,3,3,3,3,0,
5,0,3,3,3,3,3,3,3,3,0,
6,1,0,4,4,6,7,7,7,7,1,
7,0,3,4,4,6,6,6,6,6,0,
8,0,0,4,4,6,6,6,6,6,0,
9,0,0,0,5,5,5,5,5,5,1,
10,2,2,2,5,5,5,5,5,5,1,
11,0,3,3,3,3,3,3,3,10,0,
12,2,2,2,4,6,7,7,7,7,1,
13,2,2,2,5,5,5,5,5,5,1,
14,2,2,2,5,5,5,5,5,5,1,
15,2,2,3,2,2,2,2,2,2,1,
16,2,2,2,2,2,2,2,2,2,1,
17,2,2,3,2,2,2,2,2,2,1,
18,2,2,2,2,2,2,2,2,2,1,
19,0,3,3,2,2,2,8,8,8,1,
20,2,3,4,4,4,4,4,4,4,1,
21,2,2,2,2,6,7,7,7,7,1,
22,1,3,3,2,2,2,2,2,2,3,
23,2,2,2,5,5,5,5,5,5,1,
24,2,1,2,5,5,5,5,5,5,1,
25,2,2,2,5,5,5,8,8,8,1,
26,2,2,2,2,2,2,2,2,2,1,
27,1,1,1,1,1,1,8,8,8,3,
28,1,1,1,1,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,1,1,3,
30,1,1,4,4,4,4,8,8,8,1,
31,0,0,4,4,4,4,4,4,4,1,
32,1,1,4,4,4,4,4,4,4,3,
33,1,1,1,1,1,1,1,1,1,0,
34,1,1,1,1,1,1,1,1,1,3,
35,0,3,3,3,3,3,3,3,3,0,
36,1,1,1,1,1,1,1,1,1,3,
37,2,2,2,3,4,7,7,9,9,3,
38,1,1,1,1,1,1,1,1,1,3,
39,1,1,1,1,1,1,1,1,1,3,
40,1,1,1,1,1,1,1,1,1,3,
41,1,1,1,1,1,1,1,1,1,3,
42,1,1,1,1,1,1,1,1,1,3,
43,1,1,1,1,1,1,1,1,1,3,
44,1,1,1,1,1,1,1,1,1,3,
45,1,1,1,1,1,1,1,1,1,3,
46,2,2,2,3,6,4,4,9,9,3,
47,99,99,99,99,99,99,99,99,99,99,
48,1,1,1,1,1,1,1,1,1,3,
49,1,1,1,1,1,1,1,1,1,3,
50,1,1,1,1,1,1,1,1,1,3,
51,1,1,1,1,1,1,1,1,1,3,
52,0,3,0,0,0,0,0,9,10,0,
53,1,1,1,1,1,1,1,1,1,3,
54,99,99,99,99,99,99,99,99,99,99,
55,1,1,1,1,1,1,1,1,1,3,
Modularity,0.07856438221010027,0.10840098166045249,0.10102254708443639,0.12439361109471622,0.12413736038027325,0.12172701390688273,0.11731415227576812,0.12124388496901568,0.12019464860277157,0.14919416359138368,
NMI,0.41452335747768954,0.47443399273269932,0.44859970213132705,0.54398415495484609,0.55988829853138455,0.56538189427609997,0.52783950968844473,0.54296818835913641,0.5591160438487085,1.0,
Silhoutte,0.11360457,0.16808778,0.14605031,0.1783639,0.20081251,0.2205627,0.21158319,0.24907306,0.27621302,0.17760674,
