,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,0,1,4,4,4,4,4,4,3,0
1,0,0,0,0,0,7,7,7,1,1
2,0,0,4,4,4,4,4,4,3,0
3,0,3,3,3,3,3,3,3,0,2
4,0,0,4,4,4,4,4,4,3,0
5,2,2,2,2,2,2,2,2,1,3
6,0,0,0,0,0,7,7,7,1,1
7,0,0,0,5,5,5,5,5,3,1
8,0,0,0,5,5,5,5,5,3,1
9,0,3,3,3,3,3,3,3,0,2
10,0,3,3,3,3,3,3,3,0,2
11,0,0,4,4,6,6,6,6,3,1
12,2,2,2,2,2,2,6,2,1,3
13,2,3,3,3,3,3,3,9,1,3
14,2,2,2,2,2,2,2,2,1,3
15,2,2,2,2,2,2,2,2,1,3
16,2,2,2,2,2,2,2,2,1,3
17,2,2,2,2,2,2,2,2,1,3
18,2,2,2,2,2,2,2,2,1,3
19,2,2,2,2,2,2,2,2,1,3
20,2,2,2,2,2,2,2,2,1,3
21,2,2,2,2,2,2,2,2,1,3
22,2,2,2,2,2,2,2,2,1,3
23,1,3,3,3,3,3,3,3,0,4
24,1,1,1,1,1,1,1,1,2,4
25,1,1,1,1,1,1,1,1,2,4
26,2,2,2,2,2,2,2,9,1,3
27,1,1,1,1,1,1,1,1,2,4
28,1,1,1,1,1,1,1,1,3,4
29,1,1,1,1,1,1,1,1,2,4
30,0,3,3,3,3,3,3,3,0,2
31,0,3,3,3,3,3,3,3,0,2
32,0,3,3,3,3,3,3,3,0,2
33,1,1,1,1,1,1,1,1,2,4
34,1,1,1,1,1,1,1,1,2,5
35,2,0,4,4,4,4,4,4,3,0
36,0,0,0,5,5,5,5,5,3,1
37,1,1,1,1,1,1,1,1,2,5
38,1,1,1,1,1,1,1,1,2,5
39,1,1,1,1,1,1,1,1,2,5
40,1,1,1,1,1,1,8,8,2,6
41,0,0,4,5,6,7,8,8,2,6
42,2,3,4,5,6,7,8,8,2,6
43,1,1,1,1,1,1,1,1,2,4
44,1,1,1,1,1,1,1,1,2,5
45,1,1,1,1,1,1,1,9,2,4
46,1,1,1,1,1,1,1,1,2,4
47,1,1,1,1,1,1,1,1,2,5
48,1,1,1,1,1,1,1,1,2,4
49,1,1,1,1,1,1,1,1,2,4
50,1,1,1,1,1,1,1,1,2,5
51,1,1,1,1,1,1,1,1,2,5
52,0,0,0,0,6,6,6,6,3,1
53,1,1,1,1,1,1,1,1,2,5
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.17776527449922117,0.17913677753153892,0.19365324741317216,0.19440760241160637,0.1963980386982484,0.19679087651159252,0.18882225268999997,0.18583091506852034,0.20719851367394956,0.15702866382998917
NMI,0.55175764225748458,0.69120730860653901,0.73256140005431813,0.74619104152018201,0.76253553245076522,0.76253553245076511,0.74766752802709258,0.7630980007016267,1.0,0.70899007281791937
