,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Louvain,LPA
0,1,1,1,1,6,6,6,6,0,0
1,1,1,1,1,1,1,1,1,0,1
2,1,1,1,1,1,1,1,1,0,1
3,1,1,1,1,1,1,1,1,1,2
4,1,1,1,1,6,6,6,6,0,0
5,1,1,1,1,1,1,1,1,0,1
6,1,1,1,1,1,1,1,1,0,1
7,1,1,1,1,1,1,1,1,0,1
8,2,1,1,2,2,7,8,8,2,0
9,1,1,1,1,1,1,1,1,0,1
10,1,1,1,1,1,1,1,1,0,1
11,1,1,1,1,1,1,2,2,2,0
12,1,1,1,1,1,1,1,1,0,1
13,1,1,1,1,1,1,1,1,0,1
14,1,1,1,1,1,1,1,1,0,1
15,1,1,1,1,1,1,1,1,0,1
16,1,1,1,1,1,1,1,1,0,1
17,1,1,1,1,1,1,1,1,0,1
18,1,1,1,1,1,1,1,1,0,1
19,1,1,1,1,1,1,1,1,0,1
20,1,1,1,1,1,1,1,1,0,1
21,1,1,1,1,1,1,1,1,0,1
22,1,1,1,1,1,1,1,1,0,1
23,2,2,4,4,4,4,4,4,2,3
24,0,0,4,4,4,4,4,9,2,4
25,1,1,1,1,1,1,1,9,0,4
26,0,0,4,4,4,4,4,4,2,4
27,2,3,3,3,3,3,3,3,1,2
28,2,3,3,3,3,3,3,3,1,2
29,2,2,2,2,2,2,2,2,2,3
30,0,3,3,3,3,3,3,3,1,5
31,0,3,3,3,3,3,3,3,1,5
32,0,3,3,3,3,3,3,3,1,5
33,0,3,3,3,3,3,3,3,1,5
34,2,3,3,3,3,3,7,7,2,6
35,1,1,1,1,6,6,6,6,0,0
36,2,2,2,2,2,7,8,8,2,0
37,0,0,0,0,6,7,7,7,2,6
38,2,2,2,2,2,2,2,2,2,6
39,2,2,2,2,2,2,2,2,2,6
40,1,1,1,5,5,5,5,5,2,7
41,1,1,1,5,5,5,5,5,2,7
42,1,1,1,5,5,5,5,5,2,7
43,2,0,4,4,4,4,4,4,2,4
44,2,2,2,2,2,5,2,2,2,6
45,2,2,2,2,2,2,2,2,2,6
46,2,2,2,2,2,2,2,2,2,3
47,2,2,2,2,2,7,7,7,2,6
48,2,2,2,2,2,2,2,2,2,3
49,2,2,2,2,2,2,2,2,2,6
50,2,2,2,2,2,2,2,2,2,3
51,2,2,2,2,2,2,2,4,2,6
52,1,1,1,1,6,1,6,6,2,0
53,2,2,2,2,2,2,2,2,2,3
54,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99
Modularity,0.1408623651842439,0.1337800500786639,0.13297658623429912,0.15633367336404705,0.14810818318453264,0.13859945473541865,0.1365105432971882,0.1304832857328411,0.176282215732468,0.11323696321834348
NMI,0.47019385663303837,0.5502120685540447,0.53480603632803991,0.6202435950278824,0.58399120742126298,0.5714925721187164,0.65874889349057353,0.62087317059192337,1.0,0.62899527046614601
