,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,
0,0,3,3,5,5,5,5,5,5,5,2,
1,0,0,1,1,6,6,8,8,8,8,0,
2,0,3,3,5,5,5,5,5,5,5,2,
3,2,2,2,2,2,1,1,1,1,1,1,
4,0,3,3,5,5,5,5,5,5,5,2,
5,0,0,0,0,0,0,2,2,2,10,0,
6,0,0,1,1,6,6,8,8,8,8,0,
7,2,2,2,2,2,6,2,2,2,2,1,
8,0,0,0,0,0,7,7,7,7,7,3,
9,1,1,1,2,2,1,1,1,1,1,3,
10,2,2,2,4,4,3,2,2,2,2,1,
11,2,0,0,0,6,6,6,6,6,6,4,
12,2,2,4,4,4,4,4,2,4,4,0,
13,2,2,3,3,3,3,2,2,3,2,1,
14,2,2,4,4,4,4,4,4,4,4,0,
15,2,2,4,4,4,4,4,4,4,4,0,
16,2,2,4,4,4,4,4,4,4,10,0,
17,2,2,4,4,4,4,4,4,4,4,0,
18,2,2,4,4,4,4,4,4,4,4,0,
19,1,2,4,4,4,4,4,4,4,4,0,
20,1,0,4,4,4,4,4,4,4,4,0,
21,0,2,2,1,6,6,8,8,8,8,0,
22,1,1,4,4,4,4,4,4,4,4,0,
23,2,2,3,3,3,3,2,2,2,2,1,
24,2,3,3,3,3,3,3,3,3,3,1,
25,2,2,2,3,2,1,1,1,1,1,1,
26,2,3,3,3,3,3,3,3,3,3,1,
27,1,1,1,2,2,1,1,1,1,1,3,
28,1,1,1,1,2,1,1,1,1,1,3,
29,1,1,1,1,1,1,1,9,9,9,3,
30,2,1,2,2,2,1,1,1,1,1,4,
31,0,0,4,5,6,6,6,7,6,6,4,
32,1,1,2,2,2,1,1,1,1,1,4,
33,1,1,2,2,2,1,1,1,1,1,4,
34,1,1,1,1,2,1,1,6,1,1,3,
35,1,1,1,5,5,5,5,5,5,5,2,
36,1,1,1,1,1,7,7,7,7,7,3,
37,2,2,2,0,1,7,7,7,7,7,3,
38,2,2,2,0,1,7,7,0,0,0,3,
39,1,2,1,1,1,2,6,9,9,9,3,
40,1,3,1,1,1,2,6,6,10,11,3,
41,0,3,0,0,0,2,6,6,10,11,3,
42,1,3,1,1,1,2,6,6,10,11,3,
43,1,3,3,3,3,3,3,3,3,3,1,
44,1,1,1,1,1,7,8,9,9,9,3,
45,1,3,3,3,3,3,3,3,3,3,1,
46,1,3,1,1,1,7,7,9,9,9,3,
47,2,2,2,1,1,7,7,7,7,7,3,
48,2,2,2,1,1,7,7,7,7,7,3,
49,1,1,1,1,1,1,1,9,9,9,3,
50,1,3,3,3,3,3,3,3,3,3,1,
51,1,1,1,1,1,5,5,9,9,9,3,
52,0,0,4,5,6,6,6,6,6,6,4,
53,1,1,1,1,1,1,1,9,9,9,3,
54,99,99,99,99,99,99,99,99,99,99,99,
55,99,99,99,99,99,99,99,99,99,99,99,
Modularity,0.08930625231287254,0.10332938765155433,0.10946239830536904,0.1334980832099602,0.1621345488923774,0.15625529542791297,0.15269680292549767,0.14308697914873578,0.15193214375716368,0.14863720729230556,0.1797588785054324,
NMI,0.17713227882372518,0.31561295175330778,0.47833997787993088,0.60340118546090504,0.6674937508998019,0.6386011374692746,0.60119169685292073,0.6208804037721215,0.68601380077685359,0.69625850880401763,1.0,
Silhoutte,0.00992467,0.01646012,0.02740128,0.06422915,0.12139044,0.13355245,0.15095875,0.15474564,0.20179143,0.21022598,0.09747791,
