,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Louvain,LPA
0,0,0,4,5,5,5,5,5,5,5,0,0
1,0,3,0,3,6,6,6,6,6,6,1,1
2,0,3,3,5,5,3,3,5,5,5,0,2
3,2,3,3,4,4,4,4,4,4,4,3,3
4,0,3,4,5,5,5,5,5,5,5,0,0
5,2,2,4,2,2,2,2,2,2,2,2,4
6,0,3,0,3,6,6,6,6,6,6,1,1
7,0,3,4,3,6,6,6,6,6,6,1,1
8,0,3,0,3,6,6,6,6,10,10,5,2
9,0,0,3,4,4,4,4,4,4,4,3,3
10,2,2,4,2,2,2,2,2,2,2,2,4
11,2,2,1,2,2,2,2,2,2,2,2,5
12,2,2,4,2,2,2,2,2,2,2,2,4
13,2,2,3,4,4,4,4,4,4,4,3,3
14,0,1,2,1,6,6,8,8,8,8,4,6
15,2,2,2,2,2,2,2,9,9,9,2,4
16,2,2,1,2,2,2,2,1,1,1,2,4
17,2,2,2,2,2,2,2,9,9,9,2,4
18,2,2,2,2,2,2,2,9,9,9,2,4
19,2,2,2,2,2,2,2,9,9,0,2,4
20,2,2,2,2,2,2,2,9,9,9,2,4
21,2,2,2,2,2,2,2,2,2,2,2,4
22,2,2,2,2,2,2,2,9,9,9,2,4
23,0,0,3,4,4,4,4,4,4,4,3,3
24,2,2,4,3,6,6,8,8,8,8,4,6
25,0,0,4,0,6,6,8,8,8,8,4,6
26,0,3,3,4,3,3,3,9,9,9,3,2
27,2,2,1,2,2,2,2,2,2,2,2,4
28,1,1,1,1,1,1,1,1,1,1,2,5
29,1,1,1,1,1,1,1,1,1,1,5,5
30,0,3,3,4,4,3,3,3,3,3,3,2
31,1,3,3,3,3,3,3,3,3,3,4,7
32,0,3,3,3,3,3,3,3,3,3,4,7
33,1,3,4,3,3,3,3,3,3,3,4,7
34,1,1,1,1,1,1,1,1,1,1,5,2
35,0,0,4,5,5,5,5,5,5,5,0,0
36,1,1,1,1,1,1,1,1,10,10,5,2
37,0,0,3,0,3,7,7,9,9,11,5,2
38,1,1,1,1,1,1,1,1,1,1,5,2
39,1,1,1,1,1,1,1,1,1,1,5,5
40,2,2,4,4,4,7,7,7,7,7,4,8
41,2,2,4,4,4,7,7,7,7,7,4,8
42,2,2,4,4,4,7,7,7,7,7,4,8
43,1,3,4,3,3,7,7,7,7,7,4,8
44,1,1,1,1,1,7,7,1,1,1,5,8
45,1,1,1,1,1,1,1,1,1,1,5,2
46,1,1,1,1,1,1,1,1,1,1,5,5
47,0,3,3,0,3,7,8,7,7,11,5,2
48,1,1,1,1,1,1,1,1,1,1,5,5
49,1,1,1,1,1,1,1,1,1,1,5,5
50,1,3,3,3,3,3,3,3,3,3,4,7
51,1,1,1,1,1,1,1,1,1,1,5,5
52,1,1,1,1,1,1,1,1,1,1,5,5
53,1,1,1,1,1,1,1,1,1,1,5,5
54,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.1123488327793652,0.0987942013737652,0.11894915301134276,0.13622569499906995,0.14886872123636077,0.15560874400309702,0.15391916258692698,0.1391058645261361,0.1353523567252392,0.13798716891126744,0.1710819999222217,0.12603561007129913
NMI,0.44465027852075234,0.4605277342238745,0.50812343678226668,0.72206479814095414,0.71925446188532294,0.70765419344014191,0.72551191567912621,0.69747884206260102,0.70741671263332184,0.74158501075642003,1.0,0.73570583804444989
