,Cluster 2,Cluster 3,Cluster 4,Cluster 5,Cluster 6,Cluster 7,Cluster 8,Cluster 9,Cluster 10,Cluster 11,Cluster 12,Louvain,LPA
0,0,0,0,0,6,6,6,6,6,6,6,1,0
1,2,3,3,3,3,2,2,2,7,7,7,0,1
2,2,3,3,3,3,3,3,3,3,3,3,0,2
3,2,2,2,2,2,1,8,8,8,8,8,0,1
4,0,0,0,5,6,6,6,6,6,6,6,1,0
5,2,2,2,2,2,2,2,2,9,11,2,0,3
6,2,2,2,2,2,2,2,2,7,7,7,0,1
7,2,2,2,2,2,2,2,2,7,7,7,0,1
8,2,2,2,2,2,2,2,2,1,11,2,0,3
9,0,2,1,1,1,1,8,8,8,8,8,0,1
10,2,2,3,3,3,3,3,8,8,8,8,0,1
11,1,1,1,1,1,1,1,1,1,11,12,2,4
12,2,2,2,2,2,2,2,2,9,9,2,0,1
13,2,2,2,1,1,1,8,8,8,8,8,0,1
14,0,0,0,0,0,0,8,9,9,9,9,0,5
15,2,2,2,2,2,2,2,2,9,2,2,0,3
16,0,0,4,4,6,7,7,7,2,2,9,0,5
17,0,0,4,2,4,7,7,7,2,2,9,0,5
18,2,2,2,2,2,2,2,2,2,2,2,0,3
19,2,2,2,2,2,7,7,7,2,2,9,0,5
20,2,3,3,3,3,3,3,3,3,3,3,0,2
21,2,2,2,2,2,2,2,2,7,7,7,0,1
22,2,3,3,3,3,3,3,3,3,3,3,0,2
23,0,2,4,4,4,1,8,8,8,8,8,0,1
24,1,3,4,4,4,4,4,4,4,4,4,2,6
25,2,2,2,2,2,2,2,9,9,9,2,0,5
26,0,2,1,1,6,6,8,9,10,10,10,0,5
27,1,1,1,1,1,1,1,7,4,2,12,2,6
28,2,3,2,2,2,2,2,2,3,11,2,0,3
29,1,1,1,1,1,4,4,4,4,4,12,2,6
30,2,3,3,3,3,3,3,3,3,3,3,0,2
31,0,3,3,3,3,3,3,3,3,3,3,0,2
32,2,3,3,3,3,3,3,3,3,3,3,0,2
33,2,3,3,3,3,3,3,3,3,3,3,0,2
34,1,1,4,4,4,4,4,4,4,11,11,2,6
35,1,1,4,4,6,6,6,6,6,6,6,2,0
36,1,1,1,1,1,1,1,1,1,11,11,2,4
37,0,2,0,0,1,1,1,1,1,1,1,2,4
38,2,2,1,1,1,1,1,1,1,1,1,2,4
39,1,1,1,1,1,1,1,1,1,1,1,2,4
40,2,2,2,5,5,5,5,5,5,5,5,2,7
41,2,2,2,5,5,5,5,5,5,5,5,2,7
42,2,2,2,5,5,5,5,5,5,5,5,2,7
43,1,1,4,5,5,4,4,4,4,4,4,2,6
44,1,1,1,1,1,1,1,1,1,4,12,2,6
45,0,0,0,0,0,0,0,9,10,10,10,2,5
46,1,1,4,4,4,4,4,4,4,4,4,2,6
47,1,1,1,1,1,1,1,1,1,11,11,2,4
48,1,1,1,1,1,1,1,1,1,11,12,2,6
49,1,1,1,1,1,1,4,4,4,4,4,2,6
50,1,1,4,4,4,4,4,4,4,4,4,2,6
51,1,3,4,4,4,4,4,4,4,4,4,2,6
52,1,3,4,4,4,4,4,4,4,4,4,2,6
53,1,1,4,4,4,4,4,4,4,4,4,2,6
54,99,99,99,99,99,99,99,99,99,99,99,99,99
55,99,99,99,99,99,99,99,99,99,99,99,99,99
Modularity,0.14277861433564387,0.120162836120502,0.11591164697880657,0.12191150326472328,0.1280843883647536,0.129797153601732,0.15602043380755576,0.1480252162119509,0.14057745082596002,0.12452553834278104,0.12158271751672732,0.2052376722891583,0.14219521984500996
NMI,0.46822440061551568,0.35966360620322979,0.31654703584391924,0.40208835466072573,0.41630604246780573,0.45300732396982912,0.61124057228264372,0.53584680783953287,0.52606474135134951,0.44800501359972139,0.54181569452080269,1.0,0.57677772992059018
